seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342268,1490,1823,1776,1371,1630,1662
1,351399,1497,1836,1872,1341,1662,1662
2,361398,1574,1840,1840,1371,1650,1662
3,371397,1519,1837,1836,1371,1622,1661
4,381399,1490,1835,1841,1373,1651,1662
5,391398,1501,1834,1840,1370,1660,1657
6,401398,1490,1829,1848,1371,1658,1607
7,411398,1488,1834,1839,1375,1655,1662
8,421398,1488,1831,1837,1375,1651,1662
9,431398,1485,1835,1851,1410,1656,1662
10,441399,1473,1834,1879,1371,1655,1659
11,451399,1455,1828,1840,1372,1656,1661
12,461398,1488,1835,1840,1364,1640,1662
13,471399,1476,1835,1839,1359,1650,1715
14,481399,1607,1830,1838,1371,1651,1662
15,491398,1491,1827,1840,1375,1661,1660
16,501398,1489,1830,1839,1377,1650,1679
17,511398,1520,1827,1839,1366,1688,1658
18,521399,1485,1834,1840,1372,1657,1660
19,531399,1489,1830,1841,1371,1651,1663
20,541399,1493,1836,1855,1370,1655,1704
21,551398,1483,1830,1854,1354,1655,1714
22,561398,1489,1825,1839,1371,1651,1660
23,571398,1491,1831,1840,1373,1665,1658
24,581399,1488,1834,1852,1371,1651,1653
25,591399,1504,1836,1904,1371,1649,1662
26,601398,1422,1831,1840,1374,1659,1647
27,611398,1495,1835,1840,1370,1660,1663
28,621398,1488,1834,1843,1370,1632,1660
29,631398,1488,1821,1835,1373,1623,1655
30,641398,1501,1835,1850,1371,1655,1675
31,651398,1503,1837,1840,1371,1663,1662
32,661399,1485,1830,1829,1367,1651,1662
33,671399,1488,1833,1922,1373,1656,1660
34,681398,1491,1834,1819,1372,1650,1650
35,691399,1487,1833,1787,1372,1654,1623
36,701398,1488,1837,1827,1371,1654,1662
37,711398,1489,1831,1832,1371,1647,1661
38,721398,1484,1828,1827,1336,1651,1661
39,731398,1489,1827,1841,1373,1655,1655
40,741399,1488,1829,1838,1378,1656,1658
41,751399,1491,1834,1840,1390,1657,1661
42,761398,1490,1838,1839,1371,1658,1661
43,771399,1489,1836,1833,1371,1651,1657
44,781399,1493,1829,1835,1386,1570,1659
45,791399,1488,1830,1838,1380,1658,1719
46,801398,1488,1835,1846,1371,1659,1663
47,811398,1490,1833,1840,1372,1655,1662
48,821398,1488,1829,1840,1368,1658,1665
49,831398,1487,1830,1837,1376,1656,1660
50,841398,1488,1830,1841,1369,1665,1660
51,851398,1466,1835,1840,1369,1655,1662
52,861398,1490,1830,1841,1374,1644,1660
53,871399,1490,1832,1840,1364,1577,1662
54,881399,1490,1831,1841,1372,1650,1658
55,891398,1492,1835,1856,1375,1765,1662
56,901398,1491,1834,1840,1370,1657,1661
57,911398,1488,1829,1840,1332,1658,1660
58,921398,1519,1834,1842,1371,1662,1662
59,931399,1489,1830,1839,1374,1657,1662
60,941398,1565,1827,1839,1371,1652,1657
61,951398,1490,1839,1841,1372,1636,1660
62,961398,1488,1835,1838,1371,1691,1662
63,971398,1490,1833,1840,1372,1658,1678
64,981398,1488,1834,1841,1371,1654,1658
65,991398,1518,1830,1840,1359,1652,1660
66,1001398,1495,1837,1849,1366,1658,1661
67,1011398,1492,1839,1836,1372,1656,1660
68,1021398,1488,1831,1840,1372,1655,1660
69,1031399,1508,1828,1861,1371,1653,1661
70,1041399,1488,1837,1839,1370,1655,1663
71,1051398,1489,1839,1777,1404,1660,1650
72,1061398,1488,1833,1840,1373,1657,1661
73,1071398,1493,1831,1834,1371,1659,1662
74,1081398,1488,1837,1843,1371,1660,1661
75,1091398,1491,1834,1837,1371,1660,1658
76,1101399,1496,1831,1831,1372,1668,1662
77,1111399,1489,1831,1836,1377,1649,1662
78,1121398,1494,1830,1840,1372,1659,1662
79,1131399,1488,1836,1830,1399,1649,1662
80,1141398,1491,1829,1840,1371,1657,1657
81,1151398,1491,1833,1839,1372,1658,1670
82,1161398,1488,1834,1839,1372,1651,1664
83,1171399,1504,1830,1839,1374,1655,1660
84,1181399,1520,1832,1860,1371,1660,1661
85,1191399,1493,1829,1840,1377,1649,1660
86,1201399,1489,1837,1805,1395,1653,1651
87,1211399,1489,1833,1781,1372,1650,1656
88,1221398,1476,1831,1847,1376,1654,1622
89,1231398,1488,1828,1839,1372,1662,1660
90,1241399,1490,1831,1837,1372,1662,1660
91,1251398,1486,1836,1809,1371,1655,1661
92,1261398,1490,1834,1841,1377,1655,1755
93,1271398,1488,1835,1835,1384,1654,1663
94,1281399,1490,1831,1840,1319,1668,1661
95,1291399,1489,1833,1840,1375,1654,1662
96,1301399,1493,1829,1862,1372,1657,1660
97,1311398,1451,1831,1840,1373,1656,1662
98,1321398,1489,1835,1840,1373,1656,1662
99,1331398,1535,1833,1840,1370,1658,1659
100,1341398,1487,1829,1822,1399,1655,1666
101,1351399,1497,1833,1879,1372,1657,1661
102,1361399,1486,1835,1835,1376,1661,1658
